id,title,start_date,end_date,mean,rank,popularity,num_scoring_users,media_type,genres,num_episodes,year,season,day_of_the_week,start_time,source,average_episode_duration,watching,completed,on_hold,dropped,plan_to_watch
42809,Zone: Intro,2020-03-19,2020-03-19,,12928,17135,22,music,Action+Dementia+Music,1,2020,winter,,,original,100,4,45,0,2,7
43418,Citrus (Music),2020-01-22,2020-01-22,,13473,17092,28,music,Dementia+Music,1,2020,winter,,,original,330,3,48,0,0,11
42456,Wu Sheng Guan Gong,2020-01-11,2020-01-11,,12642,17087,6,movie,Action+Historical,1,2020,winter,,,other,5700,3,8,3,7,37
42463,Xiao Cangshu Di Di de Chi Bo Richang,2020-01-17,,,12661,16960,7,ona,Slice of Life+Comedy,52,2020,winter,,,original,60,12,0,3,15,38
41546,Ninja Box 3rd Season,2020-03-26,,,10899,17148,7,ona,Action+Comedy+Kids+Fantasy,0,2020,winter,,,game,111,10,0,4,15,22
42147,Jingju Mao Zhi Jiaota Shidi,2020-03-24,,,14501,17226,4,ona,Action+Adventure+Comedy+Kids+Fantasy,70,2020,winter,,,original,750,7,0,3,14,21
42979,Zhandou Wang Zhi Jufeng Zhan Hun 5: Heti Fanwai Pian,2019-12-25,2020-01-04,,12890,17281,8,tv,Action+Kids,10,2020,winter,,,original,780,0,11,1,10,19
40425,Neko Neko Nihonshi Movie: Ryouma no Hachamecha Time Travel ze yo!,2020-02-22,2020-02-22,,10835,14400,16,movie,Historical+Kids+Parody,1,2020,winter,,,web_manga,7200,1,26,3,15,170
42458,Gonfu Tu Yu Cai Bao Gou 2nd Season,2020-01-22,2020-01-22,,13963,17259,10,ona,Comedy,10,2020,winter,,,original,330,1,13,1,12,17
42460,Xing You Ji: Fengbao Famila 2,2020-03-28,2020-03-28,,12674,16802,14,ona,Action+Sci-Fi+Adventure,1,2020,winter,,,original,5280,1,19,2,14,51
41509,Qing Chi Hong Xiaodou Ba! 3rd Season,2020-01-12,2020-04-05,,11402,16647,15,ona,Slice of Life+Comedy,12,2020,winter,,,original,360,10,21,1,32,32
41185,CP,2020-01-27,2020-01-27,,13510,16307,67,music,Music,1,2020,winter,,,original,254,1,92,0,3,15
41431,Daredemo Nai Monster,2020-02-21,2020-02-21,,13554,16198,68,music,Music,1,2020,winter,,,original,172,2,104,0,3,11
39628,Kaijuu Step Wandabada,2019-09-27,2020-03-27,,14599,16169,9,tv,Comedy+Kids,26,2019,fall,,,picture_book,300,8,16,8,27,61
41485,Sarashimono,2020-03-18,2020-03-18,,11571,16401,60,music,Music,1,2020,winter,,,original,240,2,91,0,1,14
38099,Pakkororin,2011-03-28,,,11202,16473,15,tv,Kids,0,2011,spring,other,08:24,original,60,25,0,5,34,40
40953,Lalalacoco,2020-01-07,2020-03-31,,15090,16636,10,tv,Slice of Life+Comedy+Kids,13,2020,winter,tuesday,07:30,other,300,8,14,4,20,49
42121,Kanashimi no Kodomo-tachi,2020-02-15,2020-02-15,,14678,16585,56,music,Music,1,2020,winter,,,original,190,2,86,0,0,14
38451,Reizouko no Tsukenosuke!,2018-10-01,,,11422,16488,10,tv,Comedy+Kids+Parody,0,2018,fall,monday,07:05,original,60,24,0,7,32,40
41460,Kore ga Masakano Are Deshita: Wakamono no Shoushisha Higai,2020-03-12,2020-03-12,,14968,16134,53,ona,Drama+Slice of Life,1,2020,winter,,,original,185,2,75,1,18,25
37096,Puzzle & Dragon,2018-04-02,,,11386,10483,69,tv,Game+Kids,0,2018,spring,monday,18:25,game,1440,133,0,35,106,632
10506,Shiawase Haitatsu Taneko,2011-03-26,,,11679,11994,33,tv,Comedy,0,2011,spring,other,,original,0,83,0,16,171,212
40121,Microphone Soul Spinners: Kotodama Shoujo,2020-01-11,2020-08-15,,15366,11693,28,ona,Music,24,2020,winter,,,original,540,60,33,10,59,392
40890,Gundam: G no Reconguista Movie II - Bellri Gekishin,2020-02-21,2020-02-21,,14000,11222,96,movie,Action+Sci-Fi+Space+Mecha,1,2020,winter,,,original,0,30,166,12,37,425
39031,B Rappers Street,2019-04-11,2020-03-26,,13150,12019,29,tv,Music+Comedy,50,2019,spring,thursday,07:05,original,140,53,36,8,125,253
40367,Go! Go! Atom,2019-10-03,2020-10-01,,13934,12096,49,tv,Action+Sci-Fi+Adventure+Kids+Drama+Mecha,52,2019,fall,thursday,18:10,manga,660,51,43,14,56,299
8336,Hanakappa,2010-03-29,,,14058,12324,75,tv,Comedy+Kids,0,2010,spring,other,,picture_book,600,109,0,35,119,158
40921,Urashimasakatasen no Nichijou Special,2020-02-26,2020-02-26,,12492,12145,83,special,Slice of Life+Comedy,1,2020,winter,,,music,240,28,146,12,19,254
41545,Ogaki Matsuri ni Ikou yo!,2020-03-30,2020-03-30,,11008,12134,84,ona,Romance,1,2020,winter,,,original,545,44,134,14,17,250
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,2012-11-16,,,14664,11217,52,tv,Slice of Life+Comedy,0,2012,fall,other,06:45,original,150,128,0,27,185,324
40758,Hulaing Babies Petit,2020-01-08,2020-03-25,,14331,11185,64,tv,Slice of Life+Comedy,12,2020,winter,wednesday,07:30,original,80,50,88,17,81,443
33398,Neko Konogoro,2016-06-08,,,10828,10531,50,tv,Comedy,0,2016,summer,other,00:00,manga,60,109,0,29,186,562
38881,Jimoto ga Japan,2019-04-08,2020-03-23,,14494,9319,35,tv,Slice of Life+Comedy+Shounen,50,2019,spring,monday,07:05,manga,120,89,48,34,155,1205
40166,Zoids Wild Zero,2019-10-04,2020-10-16,,12922,8259,47,tv,Action+Sci-Fi+Adventure+Comedy,50,2019,fall,friday,17:55,other,1328,397,49,78,171,1661
35478,Neko no Robu,2017-05-06,,,10843,10583,45,tv,Slice of Life+Comedy,0,2017,spring,saturday,06:30,original,60,108,0,27,154,575
41299,Cinderella Girls Gekijou: Extra Stage,2020-03-24,,,13470,10880,35,ona,Slice of Life+Comedy,0,2020,winter,,,4_koma_manga,0,97,0,29,26,611
40714,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,2019-12-27,,,12787,10938,103,tv,Comedy+Demons+Kids+Supernatural+School,0,2020,winter,friday,18:25,game,1440,178,0,39,75,453
39039,Duel Masters!!,2019-04-07,2020-03-29,,13661,10908,54,tv,Action+Adventure+Comedy+Shounen,51,2019,spring,sunday,08:30,original,1460,75,75,14,123,467
40888,Mobile Suit Gakuen: Kaette Kita G-Reco Koushien,2020-01-17,,,15449,12398,23,special,Comedy+Parody+Mecha,0,2020,winter,,,original,90,68,0,30,36,277
32956,Aware! Meisaku-kun,2016-04-08,,,13139,12441,71,tv,Comedy+Parody+Kids+School,0,2016,spring,friday,18:20,original,300,102,0,31,119,152
40636,Marco to Ginga Ryuu,2020-02-28,2020-02-28,,15277,13571,25,ova,Action+Adventure+Comedy+Fantasy,1,2020,winter,,,game,0,9,49,6,22,186
42074,"Gon Movie: Gon, the Little Fox",2020-02-28,2020-02-28,,13961,13521,20,movie,Drama,1,2020,winter,,,book,1680,13,54,4,13,218
18941,Shimajirou no Wow!,2012-04-02,,,11701,13389,34,tv,Adventure+Comedy+Fantasy+Kids+Magic,0,2012,spring,monday,07:30,other,1500,68,0,12,90,116
42476,Detective Conan: The Burning Galactic Railway,2020-02-01,2020-02-01,,13580,13748,31,movie,Adventure+Mystery+Kids,1,2020,winter,,,manga,1800,10,74,11,12,162
41854,Sita Wihayeo,2020-02-26,2020-02-26,,11841,13770,32,ona,Drama+Magic+Romance+Fantasy,1,2020,winter,,,web_manga,270,25,39,9,14,174
22669,Gohan Kaijuu Pap,2011-04-25,,,13945,13863,28,tv,Action+Comedy+Kids,0,2011,spring,other,,original,30,59,0,13,69,109
42454,Fei Ren Zai 2nd Season,2020-01-08,2020-03-18,,13727,13782,47,ona,Slice of Life+Comedy+Supernatural,12,2020,winter,,,manga,360,26,65,3,14,148
41339,Blue: Line Step Brush,2020-02-14,2020-02-14,,13230,13392,78,ona,Slice of Life+Drama,1,2020,winter,,,original,111,18,134,5,6,142
36552,Pikachin-Kit,2018-01-06,2020-03-28,,11278,13342,26,tv,Sci-Fi+Comedy+Kids,115,2018,winter,saturday,09:30,original,1440,43,30,12,66,141
40036,Ometeotl Hero,2020-03-14,2020-03-14,,11062,12508,12,movie,,1,2020,winter,,,original,0,19,22,6,17,334
40089,Pittanko!! Nekozakana,2017-10-09,,,11291,12505,189,tv,,0,2017,fall,,,,300,196,0,5,106,87
40939,Marumaru Manul,2020-01-06,,,15288,12487,25,tv,Comedy,0,2020,winter,monday,00:30,digital_manga,60,47,0,11,83,257
39003,Kyou mo Tsuno ga Aru,2019-02-21,2020-02-19,,15072,12616,15,tv,Comedy,50,2019,winter,thursday,21:54,web_manga,60,29,26,10,85,229
39040,Kedama no Gonjirou,2019-04-06,2020-03-28,,14740,12643,28,tv,Action+Adventure+Comedy+Fantasy+Shounen,51,2019,spring,saturday,10:00,other,1479,44,33,7,110,177
40037,Michiru Rescue!,2020-03-14,2020-03-14,,15363,12982,10,movie,,1,2020,winter,,,original,0,18,19,5,18,270
40423,Taeko no Nichijou,2019-10-06,2020-03-29,,12082,12833,30,tv,Slice of Life,26,2019,fall,sunday,01:00,manga,300,33,36,12,85,179
38776,Manul no Yuube,2018-11-11,,,15270,14010,32,tv,Slice of Life,0,2018,fall,sunday,,web_manga,60,40,0,12,109,79
40417,Fruits Basket 2nd Season,2020-04-07,2020-09-22,8.55,82,872,47946,tv,Slice of Life+Comedy+Supernatural+Drama+Romance+Shoujo,25,2020,spring,tuesday,01:30,manga,1400,43932,50506,5603,2355,57799
40591,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,2020-04-11,2020-06-27,8.78,28,191,289825,tv,Comedy+Psychological+Romance+School+Seinen,12,2020,spring,saturday,23:30,manga,1440,76293,342334,7012,3191,108752
37962,IDOLiSH7: Second Beat!,2020-04-05,,7.81,799,4315,1733,tv,Music,15,2020,spring,sunday,23:00,game,1440,5006,2,586,336,6885
41266,Bessatsu Olympia Kyklos,2020-04-20,2020-11-03,7.02,3545,4514,2667,tv,Slice of Life+Comedy+Historical+Sports+Seinen,24,2020,spring,monday,21:54,manga,300,3464,2149,542,1059,4267
40504,Major 2nd (TV) 2nd Season,2020-04-04,2020-11-07,7.67,1103,4470,3225,tv,Comedy+Sports+Drama+Shounen,25,2020,spring,saturday,17:35,manga,1470,3976,3323,277,262,3900
41528,Xing Chen Bian: Yu Li Cang Hai,2020-05-03,2020-05-31,7.37,2043,9878,448,ona,Action+Adventure+Historical+Romance+Martial Arts+Fantasy,12,2020,spring,,,novel,1500,193,640,28,42,312
8687,Doraemon (2005),2005-04-22,,7.52,1524,4650,4759,tv,Sci-Fi+Comedy+Kids+Shounen,0,2005,spring,friday,19:00,manga,1500,4386,10,1680,2179,2432
21,One Piece,1999-10-20,,8.49,102,30,684839,tv,Action+Adventure+Comedy+Super Power+Drama+Fantasy+Shounen,0,1999,fall,sunday,09:30,manga,1440,798570,81,171451,127237,124308
40861,Hakumei no Tsubasa,2020-01-15,2020-08-06,7.61,1236,4696,5436,ona,Action+Adventure+Comedy+Kids+Fantasy,7,2020,winter,,,game,360,1893,6345,339,190,1813
42498,Douluo Dalu: Xiaowu Juebie,2020-05-23,,8.12,383,7891,756,ona,Action+Adventure+Historical+Romance+Martial Arts+Fantasy,0,2020,spring,,,novel,1200,1755,0,62,67,827
40052,Great Pretender,2020-06-02,2020-09-21,8.42,136,742,65011,ona,Action+Adventure+Mystery+Comedy+Psychological,23,2020,spring,,,original,1380,54139,57185,7924,2937,63534
41660,Yesterday wo Utatte: Haishin-ban Episode,2020-04-05,2020-06-21,6.67,5020,3934,6346,ona,Slice of Life+Drama+Romance+Seinen,6,2020,spring,,,manga,120,1219,8975,249,207,5475
41053,Dorohedoro: Ma no Omake,2020-06-17,2020-06-17,7.11,3132,3625,7486,special,Action+Comedy+Horror+Fantasy+Seinen,6,2020,spring,,,manga,300,834,10655,220,121,7705
42176,Huyao Xiao Hongniang: Jin Chenxi,2020-06-19,2020-08-14,7.06,3412,10181,174,ona,Comedy+Historical+Supernatural+Drama+Romance,10,2020,spring,,,manga,1080,145,252,40,37,591
42344,"Ame wo Matsu,",2020-06-30,2020-06-30,7.64,1164,10237,675,music,Music,1,2020,spring,,,original,314,14,962,3,4,74
42519,Bokutachi wa Benkyou ga Dekinai!: Chapel no Kane wa [X] wo Shukufuku Suru,2020-04-03,2020-04-03,7.29,2358,3839,6219,ova,Harem+Comedy+Romance+Shounen,1,2020,spring,,,manga,1420,952,9407,196,38,6565
39184,A3! Season Spring & Summer,2020-01-14,2020-06-23,7.12,3099,3853,3764,tv,Slice of Life+Drama,12,2020,winter,tuesday,00:00,game,1427,2628,4391,756,1252,7956
23539,Gudetama,2014-03-31,,7.07,3334,5065,1663,tv,Comedy+Kids,0,2014,spring,other,,original,80,2179,2,849,767,4826
38536,Hitori no Shita: The Outcast 3rd Season,2020-04-24,2020-05-08,6.83,4274,3927,1481,ona,Action+Mystery+Super Power+Psychological+Supernatural+Drama+Martial Arts,8,2020,spring,,,manga,1380,1764,2121,330,195,11914
40005,Quanzhi Fashi IV,2020-05-27,2020-06-24,7.36,2048,4443,4681,ona,Action+Magic+Fantasy+School,12,2020,spring,,,web_manga,1200,1406,6927,171,154,3525
40661,Jashin-chan Dropkick': Chitose-hen,2020-04-30,2020-04-30,7.09,3235,5797,2901,special,Comedy+Supernatural,1,2020,spring,,,web_manga,1420,172,4303,49,46,1682
40734,Yao Shen Ji Zhi Hei Yu Pian,2020-04-08,2020-09-27,7.44,1765,7571,842,ona,Action+Adventure+Demons+Romance+Martial Arts+Fantasy,52,2020,spring,,,novel,480,939,900,53,102,1088
41511,Ma La Nu Pei,2020-04-07,2020-07-18,6.85,4205,9103,173,ona,Comedy+Romance,32,2020,spring,,,manga,510,358,175,77,89,1000
42161,Zuruggu to Mimikkyu,2020-06-04,2020-06-04,6.65,5130,8505,1081,ona,Comedy,1,2020,spring,,,game,260,58,1510,23,21,532
6149,Chibi Maruko-chan (1995),1995-01-08,,7.21,2693,7755,952,tv,Slice of Life+Comedy+Kids+School,0,1995,winter,sunday,18:00,manga,1380,927,1,431,588,924
38742,Da Li Si Rizhi,2020-04-10,2020-07-03,6.67,4984,8361,343,ona,Action+Mystery+Comedy+Historical+Demons+Martial Arts,12,2020,spring,,,web_manga,1020,260,417,66,102,1454
41224,Bai Yao Pu,2020-04-25,2020-07-04,6.97,3708,7959,324,ona,Adventure+Mystery+Historical+Supernatural+Fantasy,12,2020,spring,,,novel,1440,450,385,106,122,1616
41061,Heya Camp△: Sauna to Gohan to Sanrin Bike,2020-05-27,2020-05-27,7.42,1842,5165,3100,special,Slice of Life+Comedy,1,2020,spring,,,manga,649,152,4385,76,29,3633
40854,BanG Dream! Garupa☆Pico: Oomori,2020-05-07,2020-10-29,7.62,1214,6436,1577,tv,Music+Comedy,26,2020,spring,,,manga,200,1450,1719,109,95,1398
41611,Wan Sheng Jie,2020-04-01,2020-05-27,7.92,636,6082,2031,ona,Slice of Life+Comedy+Supernatural,12,2020,spring,,,web_manga,240,503,2624,75,73,2342
38799,Koukaku Kidoutai: SAC_2045,2020-04-23,2020-04-23,6.72,4777,3221,4867,ona,Action+Military+Sci-Fi+Police+Mecha+Seinen,12,2020,spring,,,manga,1477,1241,5799,404,884,16324
40677,Argonavis from BanG Dream!,2020-04-11,2020-07-04,6.73,4697,5575,1522,tv,Music,13,2020,spring,saturday,01:25,original,1440,903,1800,234,459,3499
40942,Gundam Build Divers Re:Rise 2nd Season,2020-04-09,2020-08-27,7.54,1464,6293,2113,ona,Action+Sci-Fi+Mecha,13,2020,spring,,,original,1470,810,2698,71,101,1383
1960,Sore Ike! Anpanman,1988-10-03,,6.46,6018,8583,696,tv,Comedy+Kids+Fantasy,0,1988,fall,friday,16:20,picture_book,1440,493,1,271,640,649
41283,Cardfight!! Vanguard Gaiden: If,2020-05-30,2020-11-28,6.44,6138,9033,260,tv,Action+Game+Adventure+Comedy+Parody+Demons,25,2020,spring,saturday,08:00,original,1440,384,244,56,147,882
1199,Nintama Rantarou,1993-04-10,,7.07,3347,6323,1646,tv,Comedy+Kids,0,1993,spring,other,18:10,manga,600,1334,1,773,1132,1731
40610,Healin' Good♡Precure,2020-02-02,,6.95,3785,6130,972,tv,Action+Magic+Fantasy+Shoujo,0,2020,winter,sunday,08:30,original,1480,2561,1,341,368,2088
39049,Jashin-chan Dropkick',2020-04-06,2020-04-06,7.42,1845,3313,8351,ona,Comedy+Supernatural,11,2020,spring,,,web_manga,1420,1816,11168,500,443,9180
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,2020-04-05,2020-06-21,8.18,321,1494,45765,tv,Slice of Life+Fantasy,12,2020,spring,sunday,02:10,light_novel,1400,10939,57540,1240,911,17270
40682,Kingdom 3rd Season,2020-04-06,,8.41,147,2708,5582,tv,Action+Historical+Military+Seinen,0,2020,spring,monday,00:15,manga,1507,13742,7,2063,530,17515
40532,Appare-Ranman!,2020-04-10,2020-09-25,7.35,2084,1583,23084,tv,Cars+Comedy+Historical,13,2020,spring,friday,21:30,original,1430,16451,25004,3436,4422,31035
39710,Yesterday wo Utatte,2020-04-05,2020-06-21,7.08,3283,710,79803,tv,Slice of Life+Drama+Romance+Seinen,12,2020,spring,sunday,01:30,manga,1390,28559,90632,5155,8741,60414
40128,Arte,2020-04-04,2020-06-20,7.17,2859,1697,27546,tv,Drama+Historical+Romance+Seinen+Slice of Life,12,2020,spring,saturday,22:00,manga,1451,10406,32425,2352,5102,23039
966,Crayon Shin-chan,1992-04-13,,7.69,1040,2065,26501,tv,Slice of Life+Comedy+Ecchi+School+Seinen,0,1992,spring,friday,19:30,manga,1260,19990,20,12082,12582,9425
39555,Baki: Dai Raitaisai-hen,2020-06-04,2020-06-04,7.49,1591,1933,30243,ona,Action+Martial Arts+Shounen,13,2020,spring,,,manga,1440,2100,42419,381,317,15418
37403,Ahiru no Sora,2019-10-02,2020-09-30,7.39,1924,1154,36345,tv,Comedy+Sports+Drama+School+Shounen,50,2019,fall,wednesday,17:55,manga,1460,45207,27900,8470,11223,27729
41168,Nakitai Watashi wa Neko wo Kaburu,2020-06-18,2020-06-18,7.42,1849,1039,75345,ona,Comedy+Supernatural+Drama+Romance+School,1,2020,spring,,,original,6267,3292,95175,761,489,35920
38481,Toaru Kagaku no Railgun T,2020-01-10,2020-09-25,8.26,249,1126,34648,tv,Action+Sci-Fi+Super Power,25,2020,winter,friday,22:00,manga,1460,27162,34420,3210,1652,57353
41120,Fugou Keiji: Balance:Unlimited,2020-04-10,2020-09-25,7.6,1273,779,54315,tv,Mystery+Comedy+Police,11,2020,spring,friday,00:55,novel,1380,49322,60216,7769,5608,55064
40060,BNA,2020-04-09,2020-05-06,7.5,1578,736,88471,ona,Action+Super Power+Fantasy,12,2020,spring,,,original,1372,23301,105403,4667,5378,49291
42076,Inochi no Tabekata,2020-05-22,2020-05-22,7.54,1469,11339,430,music,Music+Horror+Supernatural,1,2020,spring,,,music,230,10,610,0,5,29
40513,Nami yo Kiitekure,2020-04-04,2020-06-20,7.39,1946,2102,17364,tv,Comedy+Drama+Romance+Seinen,12,2020,spring,saturday,02:25,manga,1457,7307,20149,1763,4101,19855
39730,Houkago Teibou Nisshi,2020-04-07,2020-09-22,7.37,2017,2698,11780,tv,Slice of Life+Comedy+School+Seinen,12,2020,spring,tuesday,22:00,manga,1430,6128,12972,1213,1946,11799
235,Detective Conan,1996-01-08,,8.17,328,570,111659,tv,Adventure+Mystery+Comedy+Police+Shounen,0,1996,winter,saturday,18:00,manga,1500,108703,11,51946,34116,42059
40221,Kami no Tou,2020-04-02,2020-06-25,7.73,946,240,242756,tv,Action+Adventure+Mystery+Drama+Fantasy,13,2020,spring,thursday,00:30,web_manga,1434,80887,284072,8597,11336,81558
34572,Black Clover,2017-10-03,,7.31,2271,107,303463,tv,Action+Comedy+Magic+Fantasy+Shounen,0,2017,fall,tuesday,18:25,manga,1430,446561,70,65280,80042,137241
40716,Kakushigoto (TV),2020-04-02,2020-06-18,8.03,487,803,67132,tv,Slice of Life+Comedy+Shounen,12,2020,spring,thursday,23:30,manga,1420,26801,77578,5415,5619,59176
40351,Pokemon (2019),2019-11-17,,7.33,2209,2614,9828,tv,Action+Adventure+Comedy+Kids+Fantasy,0,2019,fall,friday,18:55,game,1415,20711,3,3280,2794,9250
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,2020-04-05,2020-06-21,7.51,1552,657,101918,tv,Comedy+Drama+Romance+Fantasy+School,12,2020,spring,sunday,01:30,light_novel,1490,31138,121567,4176,6529,45622
39469,Tsugu Tsugumomo,2020-04-05,2020-06-21,7.53,1509,2137,16606,tv,Action+Comedy+Supernatural+Ecchi+School+Seinen,12,2020,spring,sunday,21:30,manga,1460,6725,22026,1184,1355,21149
39463,Gleipnir,2020-04-05,2020-06-28,7.05,3432,573,93106,tv,Action+Mystery+Supernatural+Ecchi+Seinen,13,2020,spring,sunday,23:30,manga,1427,40651,109272,6511,15621,66472
40902,Shokugeki no Souma: Gou no Sara,2020-04-11,2020-09-26,7.37,2036,603,72081,tv,Ecchi+School+Shounen,13,2020,spring,saturday,00:30,manga,1420,52389,89518,6750,4920,69921
40208,Wo Kai Dongwuyuan Naxie Nian,2020-04-05,2020-06-21,6.32,6682,9066,266,ona,Slice of Life+Comedy,13,2020,spring,,,novel,780,214,342,53,99,1015
42486,Shadowverse (TV) Recaps,2020-06-30,2020-09-29,5.75,8853,12203,150,special,Game+Fantasy,2,2020,spring,,,card_game,1440,36,244,7,27,130
40073,Choujigen Game Neptune: Hi☆Light,2020-05-15,2020-05-15,6.34,6592,8654,107,special,Action+Comedy+Fantasy+Parody+Sci-Fi+Supernatural,2,2020,spring,,,game,0,167,195,48,31,1555
42267,Dubu Xiaoyao,2020-06-18,,6.33,6627,11733,122,ona,Action+Martial Arts,80,2020,spring,,,novel,750,300,1,20,46,170
7505,Knyacki!,1995-04-07,,6.17,7389,11459,178,tv,Comedy+Kids+Drama+Fantasy,0,1995,spring,,,,300,185,0,44,121,251
40485,Strike the Blood IV,2020-04-08,2021-06-30,7.11,3162,2560,4256,ova,Action+Supernatural+Ecchi+Vampire+Fantasy,12,2020,spring,,,light_novel,1500,11502,25,1670,577,23685
41074,Digimon Adventure:,2020-04-05,,6.9,4009,2557,7747,tv,Action+Adventure+Comedy+Fantasy+Kids,66,2020,spring,sunday,09:00,other,1397,21095,4,2460,3196,10715
41062,Tomica Kizuna Gattai: Earth Granner,2020-04-05,,5.55,9391,10780,104,tv,Action+Adventure+Mecha+Sci-Fi,0,2020,spring,sunday,09:30,other,1440,175,0,37,171,409
32353,Bonobono (TV 2016),2016-04-02,,6.36,6495,8336,580,tv,Slice of Life+Comedy,0,2016,spring,saturday,04:52,4_koma_manga,330,647,0,322,580,723
41802,Wan Jie Chun Qiu,2020-04-13,2020-10-15,6.34,6583,10750,157,ona,Action+Adventure+Historical+Magic+Romance+Martial Arts+Fantasy,56,2020,spring,,,original,480,258,136,35,57,319
42187,Wu Shang Shen Di,2020-05-18,2020-12-18,6.88,4097,11035,138,ona,Action+Adventure+Supernatural+Magic,64,2020,spring,,,novel,466,433,0,24,38,224
4459,Ojarumaru,1998-10-05,,6.36,6481,9903,331,tv,Adventure+Comedy+Kids+Fantasy,0,1998,fall,other,18:10,original,600,333,0,129,339,376
41439,Beyblade Burst Sparking,2020-04-03,,6.33,6620,9374,327,ona,Action+Sci-Fi+Adventure+Sports+Shounen,0,2020,spring,,,original,765,628,0,84,120,665
39292,Princess Connect! Re:Dive,2020-04-07,2020-06-30,7.08,3267,1138,45611,tv,Action+Adventure+Comedy+Fantasy,13,2020,spring,tuesday,00:30,game,1420,22526,52591,4288,8121,35587
39183,Super Shiro,2019-10-14,2020-09-07,6,8098,9449,223,tv,Kids,48,2019,fall,,,manga,300,253,195,107,193,706
41586,number24 Recap,2020-04-01,2020-04-01,5.88,8448,9545,447,special,Sports+School,1,2020,spring,,,original,1427,74,750,25,54,511
36409,Yodel no Onna,2017-09-22,,5.27,9994,10098,247,tv,Music+Comedy,0,2017,fall,,,original,30,256,0,107,272,445
41381,Gal-gaku.: Hijiri Girls Square Gakuin,2020-04-06,,5.34,9864,9764,168,tv,Music+School,0,2020,spring,monday,07:05,game,180,350,0,60,182,668
41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,2020-04-16,2020-09-24,6.06,7864,10646,129,tv,Adventure+Comedy,24,2020,spring,thursday,19:53,original,200,120,131,24,91,470
41405,Bakugan: Armored Alliance,2020-04-03,,5.58,9294,9646,275,tv,Action+Fantasy+Game,52,2020,spring,,,original,0,404,3,58,202,668
